real,pred
"[0.0, 0.0, 0.0, 0.0, 0.0017262079347008, 0.0104479261706915, 0.0352315820936764, 0.0749956944983206, 0.1160158932291636, 0.1481698792954146, 0.1701294615251632, 0.1730788484472205, 0.1375871331449655, 0.0804380226375675, 0.0355306565700273, 0.0166486944530878]","[0.0002377037744736299, 0.00036094136885367334, 0.0006738393567502499, 0.0016157760983332992, 0.005522134248167276, 0.015440864488482475, 0.04435255005955696, 0.09049604833126068, 0.12478072941303253, 0.14685901999473572, 0.170176699757576, 0.1646789312362671, 0.12736302614212036, 0.06413727253675461, 0.029301710426807404, 0.01400277391076088]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0024807243140997, 0.0189198455751558, 0.0561076174855352, 0.103280929697778, 0.1449508757799857, 0.1755455769430739, 0.1854041105096892, 0.1547106473212734, 0.0965663734442117, 0.0443143909679182, 0.0177189079612789]","[0.00016230516484938562, 0.00020640465663746, 0.00030367280123755336, 0.0006343381246551871, 0.0021551765967160463, 0.006511751562356949, 0.024407777935266495, 0.0685439258813858, 0.11116556078195572, 0.14245684444904327, 0.17274920642375946, 0.17840975522994995, 0.14588773250579834, 0.08344526588916779, 0.0418749563395977, 0.02108531817793846]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.000418349287024, 0.0101823095599547, 0.0418812911229233, 0.0898576593875907, 0.1365165990936503, 0.1722004750414309, 0.187823210270575, 0.1645024922044405, 0.1126711711769622, 0.0587765889801184, 0.0251698538753296]","[0.00021598205785267055, 0.0002603154571261257, 0.000331468996591866, 0.000572242250200361, 0.001630630693398416, 0.004533237311989069, 0.01732819341123104, 0.055790625512599945, 0.10219511389732361, 0.13775475323200226, 0.17392657697200775, 0.18211928009986877, 0.15398827195167542, 0.09331982582807541, 0.050340134650468826, 0.02569333091378212]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0069269436952118, 0.0349316932048628, 0.0819875412821549, 0.1306749115224615, 0.1699382363353539, 0.1903115560894412, 0.1684874685930704, 0.1184050523008464, 0.0663686829105265, 0.0319679140660702]","[0.00014078164531383663, 0.00013756478438153863, 0.00013770443911198527, 0.0001966310228453949, 0.0005280185723677278, 0.0014440780505537987, 0.007295880001038313, 0.0345601961016655, 0.08305607736110687, 0.12758056819438934, 0.16944171488285065, 0.18835966289043427, 0.1671343594789505, 0.11294855177402496, 0.06830177456140518, 0.03873652592301369]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007600959874427, 0.0354444819775274, 0.0823408394212455, 0.1309228921703473, 0.1708954761392467, 0.1919613707949365, 0.1688104432858995, 0.1159082815599936, 0.0640472614582667, 0.0320679933181094]","[0.00015582171909045428, 0.000147947488585487, 0.00013594006304629147, 0.00016924581723287702, 0.000392630958231166, 0.0010020992485806346, 0.00511695584282279, 0.02728423662483692, 0.07451912760734558, 0.12062308192253113, 0.16673095524311066, 0.18849705159664154, 0.17408932745456696, 0.12116894125938416, 0.07583393901586533, 0.04413271322846413]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0104841768031537, 0.0415618376387691, 0.0889907723593267, 0.1347796986590078, 0.1711832923516965, 0.1879445098890587, 0.1640522364314608, 0.1110780685748293, 0.0599334754359037, 0.0299919318567932]","[0.00016273712390102446, 0.00015636715397704393, 0.00014168352936394513, 0.00017730248509906232, 0.0004150237946305424, 0.0010540283983573318, 0.005264530889689922, 0.02757825143635273, 0.07330533117055893, 0.11919759958982468, 0.16596238315105438, 0.18844102323055267, 0.17492122948169708, 0.12227433174848557, 0.07646728307008743, 0.044480931013822556]"
"[0.0, 0.0, 0.0, 0.0, 0.0002577868042784, 0.002063270681397, 0.0164281822325635, 0.0516130836772442, 0.0985489673500859, 0.1397575044144598, 0.170271446907573, 0.1813099963596642, 0.1537084788050965, 0.1018252867109008, 0.0551224399290205, 0.0290935561277157]","[0.00011833733879029751, 0.00011502257984830067, 0.00011087002349086106, 0.00015690253349021077, 0.0004056338802911341, 0.0011073113419115543, 0.005830450914800167, 0.030091146007180214, 0.07802586257457733, 0.12207256257534027, 0.16689260303974152, 0.1882905513048172, 0.17316511273384094, 0.11819836497306824, 0.07331644743680954, 0.04210284352302551]"
"[0.0, 0.0, 0.0, 0.0, 0.0015752958642052, 0.0095558322129519, 0.0324952623935421, 0.0715101240060471, 0.1129178356408354, 0.1443074360204945, 0.1651725519963205, 0.1691143823003067, 0.1363975875447059, 0.0847748288226707, 0.0449917972065153, 0.0271870659914042]","[0.00022680901747662574, 0.00026410308782942593, 0.0003105055948253721, 0.00046399678103625774, 0.0012197447940707207, 0.0030511352233588696, 0.012577036395668983, 0.04515596479177475, 0.09251540154218674, 0.12930475175380707, 0.16917747259140015, 0.1847183108329773, 0.1636815220117569, 0.10621155053377151, 0.05981645733118057, 0.0313052274286747]"
"[0.0, 0.0, 0.0, 0.0017117599180068, 0.0111979341281728, 0.0317767986235432, 0.0636407267727748, 0.1008388223622451, 0.1312507873172628, 0.1487886227377187, 0.1546259681535411, 0.1448656516479701, 0.1066868455607513, 0.0583227923995543, 0.0272309835690429, 0.0190623068094156]","[0.0004291997174732387, 0.0006355762016028166, 0.001019552000798285, 0.00189149787183851, 0.00508003868162632, 0.011699794791638851, 0.03267817944288254, 0.07253195345401764, 0.10979107022285461, 0.13383086025714874, 0.16517643630504608, 0.17009015381336212, 0.14344830811023712, 0.08552959561347961, 0.04430340602993965, 0.02186434343457222]"
"[0.0015513472195644, 0.0040874168075724, 0.008323108837347, 0.0191702694199054, 0.0424766227742213, 0.0722184429539814, 0.101919506485975, 0.126563617205605, 0.1390859240144989, 0.1396644836459973, 0.1291244203384509, 0.1046350247019167, 0.0640765590658057, 0.0272942656045908, 0.0099903662187902, 0.0098186247057769]","[0.0016584835248067975, 0.0032236322294920683, 0.006400869227945805, 0.012181737460196018, 0.02571033500134945, 0.044613711535930634, 0.07280883938074112, 0.10014883428812027, 0.11940233409404755, 0.13003258407115936, 0.14863455295562744, 0.1411001831293106, 0.10639362037181854, 0.053136713802814484, 0.02334495075047016, 0.01120863575488329]"
"[0.0093205487652771, 0.0168450260112243, 0.0305534545647591, 0.0514558092262913, 0.0782548227522888, 0.1033494974783605, 0.1201998271141184, 0.1280348927356366, 0.1241862360417832, 0.1128390918179331, 0.0957171324904444, 0.0691376279326952, 0.0356446212260262, 0.012662831906315, 0.0055282453579165, 0.0062703345789296]","[0.002943987725302577, 0.006944761145859957, 0.015586347319185734, 0.03055284172296524, 0.05487513914704323, 0.07944972813129425, 0.10259591042995453, 0.11756346374750137, 0.12195040285587311, 0.12274996191263199, 0.12467767298221588, 0.10798671841621399, 0.06787136197090149, 0.027837838977575302, 0.011016754433512688, 0.005397049244493246]"
"[0.0166031176522181, 0.0318482942387553, 0.0557027036618896, 0.0820543933933369, 0.1051066829753955, 0.1203371118162259, 0.1246248798669548, 0.1201359047834007, 0.1045983444165419, 0.0839790054175987, 0.064941941734163, 0.0454350446882735, 0.024102095605632, 0.010130446367351, 0.0057291339113652, 0.0046708994708973]","[0.008212309330701828, 0.021268194541335106, 0.04591471701860428, 0.07520721107721329, 0.10088672488927841, 0.11568926274776459, 0.12263481318950653, 0.11946500837802887, 0.11222610622644424, 0.09845245629549026, 0.08343736827373505, 0.055662866681814194, 0.026202373206615448, 0.00897692795842886, 0.0035634797532111406, 0.0022001571487635374]"
"[0.0303825954454301, 0.0603735817879871, 0.0952717296127734, 0.1201885650762721, 0.1341262637855539, 0.1355710599741232, 0.1249763335769634, 0.105803514426102, 0.0774898864982336, 0.0484149143268887, 0.0288420483771896, 0.0190709379295607, 0.0106825770893066, 0.0051928252930149, 0.0026545210305974, 0.0009586457700025]","[0.023564107716083527, 0.05532487854361534, 0.0954754427075386, 0.12324965745210648, 0.13089242577552795, 0.12696629762649536, 0.12098841369152069, 0.10560939460992813, 0.08324506878852844, 0.05889645218849182, 0.03858407586812973, 0.02094600722193718, 0.008939803577959538, 0.0036242131609469652, 0.0020431384909898043, 0.0016507075633853674]"
"[0.0542422916680747, 0.100289247842174, 0.1401675836016087, 0.1532929940658807, 0.1510679950514789, 0.1368959869364793, 0.1135457239594639, 0.0833487807726974, 0.047378994843353, 0.017408094489556, 0.0019617114428827, 0.00040059532635, 0.0, 0.0, 0.0, 0.0]","[0.05225333571434021, 0.10147881507873535, 0.14462342858314514, 0.15381887555122375, 0.14464348554611206, 0.1278744786977768, 0.1065833792090416, 0.07824098318815231, 0.04672820121049881, 0.022568687796592712, 0.009722716175019741, 0.004723052494227886, 0.0023539969697594643, 0.0013834924902766943, 0.0013938380870968103, 0.001609251950867474]"
"[0.0798000122911268, 0.1327665693814197, 0.1674103000430107, 0.1636227191200401, 0.1466754350360843, 0.1233389904916863, 0.0929856503482325, 0.0585413238809101, 0.0270363061122849, 0.0078226932952042, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.07573398947715759, 0.12999334931373596, 0.17131158709526062, 0.16924092173576355, 0.1500893533229828, 0.1258084625005722, 0.09351261705160141, 0.05284712463617325, 0.01979069784283638, 0.005570981185883284, 0.0014290212420746684, 0.0006441551959142089, 0.00045830730232410133, 0.000520208093803376, 0.0011537006357684731, 0.0018955609994009137]"
"[0.1119173533766578, 0.1614629092802866, 0.184097043989513, 0.1653547812694741, 0.1379761110800228, 0.1077636863178629, 0.071675574431861, 0.0353095409694757, 0.0110149142233736, 0.0028057658567931, 0.0, 0.0, 0.0, 0.0, 0.0029112443556536, 0.0077110748490255]","[0.1008400246500969, 0.15131978690624237, 0.18216213583946228, 0.16818007826805115, 0.14172475039958954, 0.11673258990049362, 0.08031265437602997, 0.038388703018426895, 0.011377527378499508, 0.0026839226484298706, 0.0006633070879615843, 0.00033484961022622883, 0.0003218810888938606, 0.00048628743388690054, 0.0015229902928695083, 0.0029485360719263554]"
"[0.1473859810280347, 0.1880951529195532, 0.1971446759357101, 0.1655603835707717, 0.1278076549877322, 0.0883653192607973, 0.0487288941912779, 0.0164253426493964, 0.0011079125177615, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0053110888723067, 0.0140675940666577]","[0.13405144214630127, 0.17658546566963196, 0.19644567370414734, 0.17160433530807495, 0.13390856981277466, 0.09756801277399063, 0.055486444383859634, 0.02025062032043934, 0.0041610002517700195, 0.0009325479040853679, 0.0002508189936634153, 0.00016051190323196352, 0.00025574839673936367, 0.0005460595712065697, 0.0023939297534525394, 0.005398882552981377]"
"[0.1623046678274217, 0.1999179553705926, 0.2043508705331921, 0.1678302511236881, 0.1247632908548413, 0.0789078602006566, 0.0376616536940659, 0.0100596873723354, 0.0, 0.0, 0.0, 0.0, 0.0, 7.116386338504926e-05, 0.0039389712291255, 0.0101936279306951]","[0.16870635747909546, 0.2053128331899643, 0.21304883062839508, 0.1726183146238327, 0.11855830252170563, 0.06842442601919174, 0.028231114149093628, 0.007808600552380085, 0.0012277783825993538, 0.00031757965916767716, 0.00011310915579088032, 0.00010146651766262949, 0.0002604346664156765, 0.0007122756796889007, 0.00423613004386425, 0.01032247208058834]"
"[0.1383694584930297, 0.1867469307855453, 0.2032401319269556, 0.1738202168048395, 0.1350332007222096, 0.092185627420973, 0.0499848029564007, 0.0167365895785398, 0.0016191108556521, 0.0, 0.0, 0.0, 0.0, 0.0001171273218962, 0.0006964552787808, 0.0014503478551773]","[0.17049193382263184, 0.20516298711299896, 0.21327930688858032, 0.17289622128009796, 0.11854962259531021, 0.06722967326641083, 0.02703534997999668, 0.007302214857190847, 0.0011180146830156446, 0.0002988174092024565, 0.00011411614832468331, 0.0001007979444693774, 0.0002615257981233299, 0.0007382039912045002, 0.004414891824126244, 0.011006317101418972]"
"[0.0951464870443166, 0.1516905708037086, 0.1850732695662007, 0.1736288028194364, 0.1478101938155754, 0.1159802855218881, 0.0779007530556837, 0.0381750830936853, 0.0113040968015294, 0.0022927476031893, 0.0, 0.0, 0.0, 6.733355366628334e-05, 0.0003171216761014, 0.0006132546450182]","[0.1402779072523117, 0.19021686911582947, 0.21270295977592468, 0.18574035167694092, 0.13339515030384064, 0.08204162865877151, 0.03371741250157356, 0.008717689663171768, 0.0011737440945580602, 0.00024489525821991265, 7.081573130562901e-05, 5.3003539505880326e-05, 0.00013904586376156658, 0.0004556362982839346, 0.0031259225215762854, 0.007927008904516697]"
"[0.055691027018656, 0.1121404005196678, 0.1576919596949709, 0.1660677998305968, 0.1557692467294069, 0.1354483364917193, 0.1056985455193719, 0.067992852452889, 0.0322531776216472, 0.0101822575205539, 0.0006880288880429, 0.0, 0.0, 0.0, 0.0001031505792177, 0.0002732171332592]","[0.09616458415985107, 0.14986112713813782, 0.19038709998130798, 0.1844549924135208, 0.15381397306919098, 0.1181081086397171, 0.07049354910850525, 0.02502896636724472, 0.004832469392567873, 0.0009057302959263325, 0.00019918516045436263, 0.00010423072671983391, 0.0001463136577513069, 0.00034371254150755703, 0.0016168493311852217, 0.0035389945842325687]"
"[0.0318204792402844, 0.0799073009372015, 0.1271922927772382, 0.1495587909942781, 0.1547469374990853, 0.1461241720802989, 0.1266249729773479, 0.0957201627042641, 0.0576092233774217, 0.0245666051028601, 0.0052611852043264, 0.0008678771053927, 0.0, 0.0, 0.0, 0.0]","[0.06434208899736404, 0.11811275780200958, 0.1555727869272232, 0.16343507170677185, 0.15107141435146332, 0.13234007358551025, 0.1085183322429657, 0.06496785581111908, 0.02690497227013111, 0.008223896846175194, 0.0022974961902946234, 0.0008982798317447305, 0.0005039700190536678, 0.0004622975829988718, 0.0008676598663441837, 0.0014810300199314952]"
"[0.0173141757329163, 0.0514800287337897, 0.0917764855042734, 0.1196104085718293, 0.1382747929575254, 0.1437886133373846, 0.1361659499606791, 0.1157517508400679, 0.0860862675294694, 0.0524558280044614, 0.0269884123073331, 0.0127122791329636, 0.0035906238431887, 0.0, 0.0010974758681277, 0.0029069076759899]","[0.04383416473865509, 0.09077169001102448, 0.13238343596458435, 0.15067699551582336, 0.1466037929058075, 0.136280819773674, 0.1211196705698967, 0.09160038083791733, 0.052267976105213165, 0.02151861973106861, 0.007101486902683973, 0.0025575263425707817, 0.000990157132036984, 0.0006052585085853934, 0.000691088498570025, 0.000996937626041472]"
"[0.0099360148465562, 0.0231516555894008, 0.0477850674170921, 0.074579746975928, 0.100865761121569, 0.1189777357402573, 0.1248498190202679, 0.1205937142238993, 0.1084714119006028, 0.0881890254156498, 0.0688164125954855, 0.0478239242937331, 0.0241833181095352, 0.0121191891332516, 0.0135170589771997, 0.0161401446395712]","[0.01761188730597496, 0.04553428664803505, 0.08606863021850586, 0.1218966394662857, 0.1342761367559433, 0.13651585578918457, 0.13051684200763702, 0.11533349752426147, 0.09110453724861145, 0.05985616147518158, 0.03405201435089111, 0.01624765433371067, 0.005728128831833601, 0.002335770521312952, 0.0014895664062350988, 0.001432407065294683]"
"[0.0075432494680871, 0.009252992803002, 0.0216829544685169, 0.0412132268057503, 0.0660312794097166, 0.0913677776169414, 0.10930184665123, 0.1182849337264967, 0.1194821864318945, 0.1125211214375292, 0.1022955887575336, 0.0802652030234914, 0.0454150002301864, 0.0246775634119004, 0.0243369769861762, 0.0263280987715467]","[0.007966440171003342, 0.020308582112193108, 0.04397132992744446, 0.07336822897195816, 0.09851168096065521, 0.11370021849870682, 0.12452170252799988, 0.12542840838432312, 0.11817259341478348, 0.09877835959196091, 0.08307337015867233, 0.052786685526371, 0.023948483169078827, 0.008718308992683887, 0.003966450225561857, 0.002779236529022455]"
"[0.004639809033175, 0.0036126828166752, 0.007659806219487, 0.0177430265024424, 0.0389546110196021, 0.0692021929710461, 0.0990192853447052, 0.1206781123727362, 0.1319208156758385, 0.1328525037133026, 0.1275532978435846, 0.104772226855828, 0.06172467763001, 0.0298941386762871, 0.0238127057151284, 0.0259601076101511]","[0.004683630540966988, 0.010414124466478825, 0.022022631019353867, 0.03860347345471382, 0.06101911514997482, 0.08115929365158081, 0.10161532461643219, 0.11410321295261383, 0.12367989867925644, 0.11891114711761475, 0.11883345991373062, 0.09843209385871887, 0.06127755716443062, 0.02631862834095955, 0.01182138454169035, 0.007105084136128426]"
"[0.0, 0.0, 0.0008052218044129, 0.0043041722207455, 0.0203476260536077, 0.0509429180787175, 0.088829435727957, 0.1228772101043073, 0.144189615064638, 0.1505078857501421, 0.1466100450813535, 0.1219153305267159, 0.0746647544096917, 0.0340542185570114, 0.0199231369621783, 0.0200284296585207]","[0.002259095897898078, 0.00457542622461915, 0.009831021539866924, 0.019286131486296654, 0.03792228549718857, 0.062084779143333435, 0.09047591686248779, 0.11300306767225266, 0.12624004483222961, 0.12926791608333588, 0.13475200533866882, 0.1200348511338234, 0.08394328504800797, 0.03851679340004921, 0.017797674983739853, 0.010009712539613247]"
"[0.0, 0.0, 7.953902136514002e-05, 0.0016044997968602, 0.0133522164314479, 0.0393187117296763, 0.0773646008546333, 0.1161149303014016, 0.1424790792507336, 0.1523526407901666, 0.1503426235735752, 0.1292432565782948, 0.0867600860369965, 0.0459157247464858, 0.0251575636373247, 0.0199145272510377]","[0.0009334799833595753, 0.0017883877735584974, 0.004065705928951502, 0.009936611168086529, 0.025037800893187523, 0.050138071179389954, 0.08581224828958511, 0.11774199455976486, 0.13069958984851837, 0.13758684694766998, 0.1448453664779663, 0.1273117959499359, 0.09201925992965698, 0.042580001056194305, 0.01947944238781929, 0.010023373179137707]"
